ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
-74.9074,-27.8509,0,2022075,-74.8236,-27.764,0,0,0
-74.9064,-27.9445,0,2022076,-74.8343,-27.8489,0,0,0
-74.9048,-28.0318,0,2022077,-74.84,-27.93,1,27,4
-74.9028,-28.1138,0,2022078,-74.8421,-28.0124,0,0,0
-74.9006,-28.1912,0,2022079,-74.8434,-28.1038,0,0,0
-74.8984,-28.265,0,2022080,-74.8444,-28.2023,0,0,0
-74.8962,-28.3361,0,2022081,-74.8453,-28.3061,0,0,0
-74.8942,-28.4053,0,2022082,-74.8463,-28.4133,0,0,0
-74.8926,-28.4736,0,2022083,-74.8478,-28.5219,0,0,0
-74.8916,-28.5417,0,2022084,-74.85,-28.63,1,27,4
-74.8912,-28.6106,1,2022085,-74.8576,-28.749,0,0,0
-74.916,-28.6761,1,2022086,-74.874,-28.8845,0,0,0
-74.9217,-28.7991,1,2022087,-74.8971,-29.0259,0,0,0
-74.9249,-29.0944,1,2022088,-74.9251,-29.1626,0,0,0
-74.9395,-29.1549,1,2022089,-74.9562,-29.2843,0,0,0
-74.9748,-29.2308,1,2022090,-74.9884,-29.3802,0,0,0
-75.0581,-29.4493,1,2022091,-75.02,-29.44,1,27,4
-75.1206,-29.5789,1,2022092,-75.0542,-29.4739,0,0,0
-75.2022,-29.5781,1,2022093,-75.0942,-29.5005,0,0,0
-75.2104,-29.5285,1,2022094,-75.1379,-29.5221,0,0,0
-75.2228,-29.5304,0,2022095,-75.1833,-29.5408,0,0,0
-75.2379,-29.5362,0,2022096,-75.2285,-29.5585,0,0,0
-75.2559,-29.546,0,2022097,-75.2714,-29.5776,0,0,0
-75.277,-29.5601,0,2022098,-75.31,-29.6,1,27,4
-75.3015,-29.5785,0,2022099,-75.345,-29.6249,0,0,0
-75.3296,-29.6015,0,2022100,-75.3785,-29.65,0,0,0
-75.3613,-29.6291,0,2022101,-75.4108,-29.6757,0,0,0
-75.3971,-29.6617,0,2022102,-75.442,-29.7022,0,0,0
-75.437,-29.6992,0,2022103,-75.4721,-29.7299,0,0,0
-75.4812,-29.7419,0,2022104,-75.5014,-29.7591,0,0,0
-75.53,-29.79,1,2022105,-75.53,-29.79,1,27,4
-75.6197,-29.9321,1,2022106,-75.558,-29.8229,0,0,0
-75.7098,-30.0322,1,2022107,-75.5852,-29.858,0,0,0
-75.7098,-30.0322,1,2022108,-75.6118,-29.8949,0,0,0
-75.7221,-30.1006,1,2022109,-75.6375,-29.9338,0,0,0
-75.7217,-30.0203,1,2022110,-75.6625,-29.9743,0,0,0
-75.6582,-29.8809,1,2022111,-75.6867,-30.0164,0,0,0
-75.6582,-29.8809,1,2022112,-75.71,-30.06,1,27,4
-75.6582,-29.8809,1,2022113,0,0,0,0,0
-75.6582,-29.8809,1,2022114,0,0,0,0,0
-75.6957,-29.8808,1,2022115,0,0,0,0,0
