ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
-73.7977,-133.8475,1,2020141,-73.7667,-133.75,0,0,0
-73.7977,-133.8475,1,2020142,-73.7667,-133.75,0,0,0
-73.7977,-133.8475,0,2020143,-73.7667,-133.75,1,19,5
-73.7977,-133.8475,0,2020144,-73.7667,-133.75,0,0,0
-73.7977,-133.8475,0,2020145,-73.7667,-133.75,0,0,0
-73.7977,-133.8475,1,2020146,-73.7667,-133.75,0,0,0
-73.7977,-133.8475,1,2020147,-73.7667,-133.75,0,0,0
-73.7977,-133.8475,1,2020148,-73.7667,-133.75,0,0,0
-73.7977,-133.8475,1,2020149,-73.7667,-133.75,0,0,0
-73.7977,-133.8475,0,2020150,-73.7667,-133.75,1,19,5
-73.7977,-133.8475,0,2020151,-73.7667,-133.75,0,0,0
-73.7977,-133.8475,1,2020152,-73.7667,-133.75,0,0,0
-73.7977,-133.8475,1,2020153,-73.7667,-133.75,0,0,0
-73.7977,-133.8475,1,2020154,-73.7667,-133.75,0,0,0
-73.7977,-133.8475,0,2020155,-73.7667,-133.75,0,0,0
-73.7977,-133.8475,1,2020156,-73.7667,-133.75,0,0,0
-73.7977,-133.8475,1,2020157,-73.7667,-133.75,1,19,5
-73.7977,-133.8475,1,2020158,-73.7667,-133.75,0,0,0
-73.7977,-133.8475,1,2020159,-73.7667,-133.75,0,0,0
-73.7977,-133.8475,0,2020160,-73.7667,-133.75,0,0,0
-73.7977,-133.8475,0,2020161,-73.7667,-133.75,0,0,0
-73.7977,-133.8475,0,2020162,-73.7667,-133.75,0,0,0
-73.7977,-133.8475,0,2020163,-73.7667,-133.75,0,0,0
-73.7977,-133.8475,1,2020164,-73.7667,-133.75,1,19,5
-73.7977,-133.8475,1,2020165,-73.7676,-133.7528,0,0,0
-73.7977,-133.8475,1,2020166,-73.77,-133.7599,0,0,0
-73.7977,-133.8475,1,2020167,-73.7732,-133.7697,0,0,0
-73.7977,-133.8475,0,2020168,-73.7768,-133.7803,0,0,0
